PHASE,WEIGHT,ALT.,MACH,CAS,TAS,WIND,SR,RATE,GRDT,ALPH,WFE,N1,EGT,CL,CD,FN,DRAG,PCFN,TIME,FUEL,DIST,theta, theta2,CN1
CRZ,145504.92,16000,0.7,350,437.1,,0.06412443,,,0.83,6816.68504,74.578,693,,,,,62,452.14,52910.88,3293.8,0.890057262,0.977282874,75.43981044
CRZ,135000,24000,0.659,280,398.3,,0.08609,,,1.91,4626,71.874,649,,,,,50.4,,,,0.835085893,0.90761828,75.44321685
CRZ,195000,17000,0.655,320,407,,0.06435,,,2.21,6325,73.881,690,,,,,59.7,,,,0.883185841,0.958967602,75.44505815
CRZ,165000,23000,0.602,260,365.5,,0.07959,,,3.44,4593,71.693,638,,,,,51,,,,0.841957314,0.902983054,75.44612762
CRZ,150000,17000,0.694,340,431.3,,0.06622,,,1.03,6513,74.241,689,,,,,60.4,,,,0.883185841,0.96826066,75.44798918
CRZ,185000,21000,0.579,260,354.3,,0.07103,,,4.04,4988,72.097,649,,,,,53,,,,0.855700156,0.913073311,75.45089043
CRZ,105000,22000,0.698,310,425.3,,0.08091,,,0.69,5256,72.826,666,,,,,53,,,,0.848828735,0.931539286,75.45462572
CRZ,150000,25000,0.604,250,363.4,,0.08674,,,3.37,4189,71.131,626,,,,,49.1,,,,0.828214472,0.88864365,75.45622836
CRZ,130000,27000,0.628,250,375.2,,0.09619,,,2.68,3900,70.736,622,,,,,48.7,,,,0.814471629,0.878714545,75.45996335
CRZ,110000,17000,0.713,350,443.4,,0.06748,,,0.29,6571,74.438,690,,,,,60.9,,,,0.883185841,0.972982701,75.46440227
CRZ,135000,22000,0.677,300,412.3,,0.07983,,,1.45,5165,72.646,665,,,,,52.9,,,,0.848828735,0.9266373,75.46695332
CRZ,155000,24000,0.614,260,371.3,,0.08364,,,3.11,4439,71.522,636,,,,,50.2,,,,0.835085893,0.898050701,75.47258448
CRZ,120000,27000,0.652,260,389.3,,0.09763,,,2.04,3987,70.95,629,,,,,48.8,,,,0.814471629,0.883718659,75.47365589
CRZ,160000,24000,0.592,250,357.7,,0.08195,,,3.7,4365,71.351,631,,,,,50.2,,,,0.835085893,0.893619401,75.47858845
CRZ,155000,19000,0.68,320,419.2,,0.07081,,,1.46,5919,73.562,681,,,,,57.1,,,,0.869442998,0.949849087,75.47901492
CRZ,120000,26000,0.662,270,397,,0.09378,,,1.77,4234,71.349,639,,,,,49.1,,,,0.82134305,0.893332783,75.48857976
CRZ,135000,25000,0.649,270,390.9,,0.0894,,,2.18,4372,71.535,640,,,,,49.4,,,,0.828214472,0.897983424,75.4891302
CRZ,155000,20000,0.672,310,412.8,,0.07333,,,1.66,5629,73.213,675,,,,,55.4,,,,0.862571577,0.940476282,75.49432028
CRZ,147709.54,16000,0.7,350,437.1,,0.063974744,,,0.86,6832.11738,74.641,693,,,,,62.2,432.76,50706.26,3152.6,0.890057262,0.977282874,75.50353846
CRZ,160000,23000,0.624,270,378.9,,0.08063,,,2.89,4699,71.928,645,,,,,51.3,,,,0.841957314,0.907524908,75.50378231
CRZ,100000,21000,0.706,320,431.7,,0.07812,,,0.46,5526,73.246,672,,,,,54.7,,,,0.855700156,0.941002509,75.50722715
CRZ,180000,15000,0.688,350,430.9,,0.06087,,,1.34,7079,74.821,700,,,,,63.4,,,,0.896928683,0.981839845,75.50977601
CRZ,155000,18000,0.687,330,425.3,,0.06835,,,1.28,6223,73.948,686,,,,,59,,,,0.87631442,0.959033068,75.51089913
CRZ,195000,19000,0.619,290,381.6,,0.06793,,,3.11,5617,73.058,668,,,,,56,,,,0.869442998,0.936070328,75.51157686
CRZ,125000,19000,0.7,330,431.6,,0.07177,,,0.77,6014,73.782,680,,,,,57.6,,,,0.869442998,0.954648412,75.51421222
CRZ,130000,20000,0.692,320,425.4,,0.07427,,,1,5727,73.417,676,,,,,55.8,,,,0.862571577,0.945182472,75.51596986
CRZ,120000,18000,0.707,340,437.6,,0.06948,,,0.56,6298,74.15,685,,,,,59.4,,,,0.87631442,0.963919397,75.52501071
CRZ,145000,25000,0.627,260,377.2,,0.08788,,,2.8,4292,71.391,634,,,,,49.4,,,,0.828214472,0.893333497,75.53298637
CRZ,180000,16000,0.681,340,425.1,,0.06289,,,1.51,6760,74.494,696,,,,,61.9,,,,0.890057262,0.972612031,75.53556393
CRZ,155000,21000,0.664,300,406.2,,0.07594,,,1.88,5348,72.893,668,,,,,54.1,,,,0.855700156,0.931155111,75.53962225
CRZ,135000,21000,0.685,310,419,,0.07684,,,1.26,5452,73.084,671,,,,,54.4,,,,0.855700156,0.936003337,75.54115318
CRZ,120000,25000,0.672,280,404.5,,0.09006,,,1.53,4491,71.786,647,,,,,49.6,,,,0.828214472,0.903016152,75.54261167
CRZ,165000,22000,0.634,280,386.2,,0.07772,,,2.68,4969,72.344,655,,,,,52.6,,,,0.848828735,0.917067096,75.54434538
CRZ,100000,26000,0.685,280,410.8,,0.09447,,,1.05,4349,71.608,645,,,,,49.4,,,,0.82134305,0.898421989,75.54771925
CRZ,175000,19000,0.659,310,406.7,,0.0698,,,2.06,5827,73.441,679,,,,,56.9,,,,0.869442998,0.944959513,75.54956723
CRZ,120000,28000,0.641,250,381.2,,0.10115,,,2.34,3769,70.633,619,,,,,48.8,,,,0.807600208,0.873965724,75.55452023
CRZ,105000,27000,0.676,270,403.3,,0.09812,,,1.37,4110,71.245,637,,,,,49.1,,,,0.814471629,0.888910427,75.56581846
CRZ,149914.16,16000,0.7,350,437.1,,0.063829594,,,0.89,6847.54972,74.705,694,,,,,62.4,413.42,48501.64,3011.7,0.890057262,0.977282874,75.56827803
CRZ,150000,16000,0.7,350,437.1,,0.06382,,,0.89,6848,74.707,694,,,,,62.4,,,,0.890057262,0.977282874,75.57030114
CRZ,195000,20000,0.568,260,348.9,,0.0668,,,4.34,5223,72.419,656,,,,,54.4,,,,0.862571577,0.918228836,75.5748093
CRZ,115000,17000,0.713,350,443.4,,0.06718,,,0.36,6599,74.558,691,,,,,61.2,,,,0.883185841,0.972982701,75.58605692
CRZ,155000,17000,0.694,340,431.3,,0.0659,,,1.11,6545,74.384,691,,,,,60.8,,,,0.883185841,0.96826066,75.59331404
CRZ,170000,23000,0.58,250,352.1,,0.07699,,,4.02,4573,71.667,637,,,,,51.4,,,,0.841957314,0.898604202,75.60229907
CRZ,180000,17000,0.674,330,419.2,,0.06493,,,1.71,6456,74.209,692,,,,,60.5,,,,0.883185841,0.963427867,75.60438366
CRZ,115000,23000,0.69,300,418.6,,0.08342,,,1.04,5018,72.603,662,,,,,52.1,,,,0.841957314,0.922128489,75.60644994
CRZ,195000,20000,0.547,250,335.9,,0.06473,,,4.84,5190,72.29,656,,,,,54.4,,,,0.862571577,0.914189413,75.60667356
CRZ,170000,21000,0.643,290,393.3,,0.0749,,,2.49,5251,72.774,663,,,,,54,,,,0.855700156,0.926457831,75.60724583
CRZ,155000,22000,0.655,290,399.3,,0.07868,,,2.13,5075,72.598,660,,,,,53,,,,0.848828735,0.921662485,75.62035317
CRZ,152118.78,16000,0.7,350,437.1,,0.063684444,,,0.92,6862.98206,74.768,695,,,,,62.6,394.13,46297.02,2871.1,0.890057262,0.977282874,75.63200605
CRZ,110000,22000,0.698,310,425.3,,0.08041,,,0.78,5289,72.998,667,,,,,53.5,,,,0.848828735,0.931539286,75.63283399
CRZ,190000,20000,0.61,280,374.6,,0.07008,,,3.35,5345,72.813,660,,,,,54.7,,,,0.862571577,0.926764154,75.63526123
CRZ,120000,24000,0.681,290,411.7,,0.08645,,,1.32,4762,72.263,655,,,,,51,,,,0.835085893,0.912541947,75.64662716
CRZ,150000,24000,0.637,270,384.8,,0.08453,,,2.59,4553,71.885,643,,,,,50.7,,,,0.835085893,0.902856286,75.6534894
CRZ,105000,21000,0.706,320,431.7,,0.0777,,,0.55,5557,73.395,673,,,,,55.1,,,,0.855700156,0.941002509,75.66082703
CRZ,135000,26000,0.639,260,383.2,,0.09228,,,2.49,4152,71.321,631,,,,,49.5,,,,0.82134305,0.888417374,75.66741584
CRZ,125000,18000,0.707,340,437.6,,0.06913,,,0.63,6330,74.291,687,,,,,59.8,,,,0.87631442,0.963919397,75.66862537
CRZ,130000,19000,0.7,330,431.6,,0.07136,,,0.85,6048,73.941,682,,,,,58,,,,0.869442998,0.954648412,75.67694514
CRZ,135000,20000,0.692,320,425.4,,0.07385,,,1.09,5760,73.582,677,,,,,56.3,,,,0.862571577,0.945182472,75.68568716
CRZ,195000,18000,0.647,310,400.7,,0.06629,,,2.47,6044,73.759,683,,,,,58.6,,,,0.87631442,0.94968104,75.68784433
CRZ,175000,20000,0.651,300,400.1,,0.07216,,,2.32,5545,73.219,671,,,,,55.6,,,,0.862571577,0.935683317,75.69363299
CRZ,190000,19000,0.639,300,394.2,,0.06862,,,2.65,5744,73.406,675,,,,,56.9,,,,0.869442998,0.940445365,75.69457835
CRZ,180000,18000,0.667,320,413,,0.06707,,,1.92,6158,73.946,686,,,,,59.1,,,,0.87631442,0.954286949,75.69639454
CRZ,154323.4,16000,0.7,350,437.1,,0.063534759,,,0.95,6878.4144,74.833,695,,,,,62.8,374.87,44092.4,2730.9,0.890057262,0.977282874,75.69775718
CRZ,185000,15000,0.688,350,430.9,,0.06048,,,1.41,7125,75.009,702,,,,,64,,,,0.896928683,0.981839845,75.69950667
CRZ,120000,17000,0.713,350,443.4,,0.06689,,,0.44,6629,74.68,692,,,,,61.6,,,,0.883185841,0.972982701,75.70973914
CRZ,160000,19000,0.68,320,419.2,,0.07031,,,1.55,5962,73.791,682,,,,,57.7,,,,0.869442998,0.949849087,75.71398262
CRZ,155000,16000,0.7,350,437.1,,0.06349,,,0.96,6885,74.853,695,,,,,62.8,,,,0.890057262,0.977282874,75.71798829
CRZ,185000,20000,0.631,290,387.4,,0.07099,,,2.85,5457,73.072,666,,,,,55.3,,,,0.862571577,0.93126005,75.72085481
CRZ,160000,18000,0.687,330,425.3,,0.06789,,,1.36,6265,74.154,687,,,,,59.6,,,,0.87631442,0.959033068,75.72125296
CRZ,140000,22000,0.677,300,412.3,,0.07921,,,1.56,5205,72.904,666,,,,,53.5,,,,0.848828735,0.9266373,75.73497184
CRZ,100000,20000,0.713,330,437.9,,0.07503,,,0.34,5837,73.83,679,,,,,57,,,,0.862571577,0.950272507,75.73711992
CRZ,140000,23000,0.668,290,405.4,,0.08222,,,1.78,4931,72.535,658,,,,,52.3,,,,0.841957314,0.917097626,75.74253404
CRZ,160000,17000,0.694,340,431.3,,0.06555,,,1.19,6580,74.533,692,,,,,61.3,,,,0.883185841,0.96826066,75.74473644
CRZ,110000,29000,0.655,250,387.4,,0.10599,,,2.02,3655,70.629,617,,,,,49,,,,0.800728787,0.869435321,75.7468222
CRZ,185000,16000,0.681,340,425.1,,0.06244,,,1.59,6809,74.708,698,,,,,62.6,,,,0.890057262,0.972612031,75.75255605
CRZ,160000,20000,0.672,310,412.8,,0.07277,,,1.75,5672,73.472,676,,,,,56.1,,,,0.862571577,0.940476282,75.76139073
CRZ,156528.02,16000,0.7,350,437.1,,0.063380537,,,0.98,6896.05136,74.898,696,,,,,63,355.67,41887.78,2591,0.890057262,0.977282874,75.7635083
CRZ,105000,26000,0.685,280,410.8,,0.09383,,,1.17,4378,71.814,646,,,,,49.9,,,,0.82134305,0.898421989,75.76505293
CRZ,195000,20000,0.589,270,361.8,,0.06829,,,3.89,5298,72.77,657,,,,,54.9,,,,0.862571577,0.922420416,75.76836601
CRZ,180000,21000,0.622,280,380.3,,0.07338,,,3.07,5183,72.76,658,,,,,54.1,,,,0.855700156,0.921911496,75.77886132
CRZ,140000,21000,0.685,310,419,,0.07627,,,1.36,5493,73.314,672,,,,,55,,,,0.855700156,0.936003337,75.778886
CRZ,140000,24000,0.659,280,398.3,,0.08537,,,2.03,4666,72.2,650,,,,,51.2,,,,0.835085893,0.90761828,75.7854058
CRZ,155000,23000,0.646,280,392.2,,0.08134,,,2.41,4822,72.387,652,,,,,52.2,,,,0.841957314,0.912229766,75.78939821
CRZ,120000,23000,0.69,300,418.6,,0.08291,,,1.14,5049,72.785,663,,,,,52.6,,,,0.841957314,0.922128489,75.79597894
CRZ,110000,28000,0.665,260,395.5,,0.10151,,,1.74,3897,71.072,628,,,,,49.4,,,,0.807600208,0.879028409,75.80486548
CRZ,180000,22000,0.569,250,346.6,,0.07212,,,4.35,4806,72.077,645,,,,,52.8,,,,0.848828735,0.903792263,75.8162662
CRZ,130000,18000,0.707,340,437.6,,0.06876,,,0.71,6364,74.436,688,,,,,60.3,,,,0.87631442,0.963919397,75.81631419
CRZ,100000,25000,0.694,290,418,,0.09018,,,0.88,4636,72.246,654,,,,,50.3,,,,0.828214472,0.907994053,75.81799665
CRZ,115000,22000,0.698,310,425.3,,0.0799,,,0.87,5323,73.179,669,,,,,54,,,,0.848828735,0.931539286,75.82036711
CRZ,110000,21000,0.706,320,431.7,,0.07725,,,0.64,5588,73.552,674,,,,,55.5,,,,0.855700156,0.941002509,75.82267389
CRZ,180000,19000,0.659,310,406.7,,0.06931,,,2.16,5867,73.708,680,,,,,57.6,,,,0.869442998,0.944959513,75.82423308
CRZ,158732.64,16000,0.7,350,437.1,,0.063230852,,,1.02,6911.4837,74.961,697,,,,,63.2,336.51,39683.16,2451.4,0.890057262,0.977282874,75.82723632
CRZ,185000,21000,0.6,270,367.4,,0.0721,,,3.62,5095,72.631,652,,,,,53.9,,,,0.855700156,0.917310567,75.83397575
CRZ,160000,21000,0.664,300,406.2,,0.07535,,,1.98,5390,73.18,669,,,,,54.9,,,,0.855700156,0.931155111,75.83704274
CRZ,125000,17000,0.713,350,443.4,,0.06658,,,0.51,6660,74.806,694,,,,,62,,,,0.883185841,0.972982701,75.83747651
CRZ,135000,19000,0.7,330,431.6,,0.07093,,,0.94,6084,74.102,683,,,,,58.5,,,,0.869442998,0.954648412,75.841725
CRZ,185000,17000,0.674,330,419.2,,0.06444,,,1.79,6506,74.443,693,,,,,61.2,,,,0.883185841,0.963427867,75.84278366
CRZ,125000,26000,0.662,270,397,,0.09293,,,1.9,4272,71.687,639,,,,,50,,,,0.82134305,0.893332783,75.8461901
CRZ,140000,20000,0.692,320,425.4,,0.07342,,,1.18,5794,73.746,679,,,,,56.7,,,,0.862571577,0.945182472,75.85437587
CRZ,160000,16000,0.7,350,437.1,,0.06315,,,1.04,6921,74.996,697,,,,,63.3,,,,0.890057262,0.977282874,75.86264078
CRZ,125000,25000,0.672,280,404.5,,0.08926,,,1.65,4532,72.091,648,,,,,50.4,,,,0.828214472,0.903016152,75.86357254
CRZ,125000,27000,0.652,260,389.3,,0.09677,,,2.18,4023,71.318,628,,,,,49.7,,,,0.814471629,0.883718659,75.86511896
CRZ,175000,22000,0.612,270,373.1,,0.07579,,,3.32,4922,72.469,649,,,,,53.1,,,,0.848828735,0.912413477,75.86761345
CRZ,140000,25000,0.649,270,390.9,,0.08864,,,2.31,4409,71.896,640,,,,,50.3,,,,0.828214472,0.897983424,75.87008464
CRZ,105000,20000,0.713,330,437.9,,0.07465,,,0.42,5866,73.966,681,,,,,57.4,,,,0.862571577,0.950272507,75.87663297
CRZ,110000,27000,0.676,270,403.3,,0.09723,,,1.5,4148,71.547,639,,,,,49.8,,,,0.814471629,0.888910427,75.88613395
CRZ,160937.26,16000,0.7,350,437.1,,0.063094774,,,1.05,6926.91604,75.02,697,,,,,63.4,317.4,37478.54,2312.2,0.890057262,0.977282874,75.88691812
CRZ,190000,15000,0.688,350,430.9,,0.06006,,,1.48,7175,75.196,704,,,,,64.6,,,,0.896928683,0.981839845,75.88822813
CRZ,125000,24000,0.681,290,411.7,,0.08573,,,1.43,4802,72.527,657,,,,,51.7,,,,0.835085893,0.912541947,75.92298864
CRZ,165000,18000,0.687,330,425.3,,0.06736,,,1.44,6314,74.362,689,,,,,60.2,,,,0.87631442,0.959033068,75.93364906
CRZ,165000,17000,0.694,340,431.3,,0.06509,,,1.27,6626,74.72,694,,,,,61.8,,,,0.883185841,0.96826066,75.93477663
CRZ,160000,22000,0.655,290,399.3,,0.07806,,,2.24,5115,72.908,661,,,,,53.8,,,,0.848828735,0.921662485,75.94325889
CRZ,163141.88,16000,0.7,350,437.1,,0.062958696,,,1.08,6942.34838,75.078,698,,,,,63.5,298.32,35273.92,2173.2,0.890057262,0.977282874,75.94558835
CRZ,170000,22000,0.634,280,386.2,,0.0769,,,2.8,5022,72.732,655,,,,,53.5,,,,0.848828735,0.917067096,75.94950968
CRZ,185000,18000,0.667,320,413,,0.06648,,,2.01,6213,74.204,688,,,,,59.8,,,,0.87631442,0.954286949,75.96050172
CRZ,165000,19000,0.68,320,419.2,,0.0697,,,1.64,6014,74.032,684,,,,,58.4,,,,0.869442998,0.949849087,75.96126305
CRZ,165000,23000,0.624,270,378.9,,0.0796,,,3.02,4760,72.364,647,,,,,52.4,,,,0.841957314,0.907524908,75.96145733
CRZ,135000,18000,0.707,340,437.6,,0.06839,,,0.79,6398,74.581,690,,,,,60.7,,,,0.87631442,0.963919397,75.96400302
CRZ,175000,21000,0.643,290,393.3,,0.07426,,,2.6,5296,73.118,663,,,,,54.9,,,,0.855700156,0.926457831,75.96463848
CRZ,100000,19000,0.72,340,444,,0.07205,,,0.23,6162,74.415,687,,,,,59.5,,,,0.869442998,0.959586849,75.96583966
CRZ,130000,17000,0.713,350,443.4,,0.06626,,,0.58,6691,74.933,695,,,,,62.4,,,,0.883185841,0.972982701,75.96622767
CRZ,135000,27000,0.628,250,375.2,,0.09489,,,2.83,3954,71.212,622,,,,,49.9,,,,0.814471629,0.878714545,75.96775207
CRZ,190000,16000,0.681,340,425.1,,0.06194,,,1.67,6864,74.924,700,,,,,63.2,,,,0.890057262,0.972612031,75.97157613
CRZ,145000,26000,0.616,250,369.2,,0.08992,,,3.17,4106,71.419,626,,,,,50.1,,,,0.82134305,0.88367576,75.97440261
CRZ,160000,24000,0.614,260,371.3,,0.08235,,,3.26,4508,72.006,638,,,,,51.3,,,,0.835085893,0.898050701,75.98331867
CRZ,115000,21000,0.706,320,431.7,,0.07679,,,0.72,5622,73.712,676,,,,,56,,,,0.855700156,0.941002509,75.98761336
CRZ,165000,16000,0.7,350,437.1,,0.06284,,,1.11,6955,75.128,698,,,,,63.7,,,,0.890057262,0.977282874,75.99616614
CRZ,170000,23000,0.602,260,365.5,,0.07814,,,3.58,4678,72.216,641,,,,,52.2,,,,0.841957314,0.902983054,75.99650666
CRZ,120000,22000,0.698,310,425.3,,0.07936,,,0.97,5359,73.357,671,,,,,54.5,,,,0.848828735,0.931539286,76.00479195
CRZ,165346.5,16000,0.7,350,437.1,,0.062822618,,,1.11,6957.78072,75.137,698,,,,,63.7,279.29,33069.3,2034.6,0.890057262,0.977282874,76.00527015
CRZ,140000,19000,0.7,330,431.6,,0.07051,,,1.02,6121,74.262,685,,,,,58.9,,,,0.869442998,0.954648412,76.00548139
CRZ,125000,23000,0.69,300,418.6,,0.08228,,,1.24,5088,72.993,665,,,,,53.1,,,,0.841957314,0.922128489,76.01258351
CRZ,110000,20000,0.713,330,437.9,,0.07427,,,0.5,5897,74.102,682,,,,,57.8,,,,0.862571577,0.950272507,76.01614602
CRZ,145000,22000,0.677,300,412.3,,0.07847,,,1.66,5254,73.176,668,,,,,54.3,,,,0.848828735,0.9266373,76.01753401
CRZ,180000,20000,0.651,300,400.1,,0.07149,,,2.42,5597,73.534,672,,,,,56.4,,,,0.862571577,0.935683317,76.01927926
CRZ,150000,25000,0.627,260,377.2,,0.08671,,,2.94,4350,71.851,635,,,,,50.5,,,,0.828214472,0.893333497,76.0196748
CRZ,145000,21000,0.685,310,419,,0.07562,,,1.45,5540,73.548,674,,,,,55.6,,,,0.855700156,0.936003337,76.0207533
CRZ,180000,22000,0.591,260,359.9,,0.07377,,,3.89,4878,72.446,646,,,,,53.3,,,,0.848828735,0.908124685,76.02241664
CRZ,125000,28000,0.641,250,381.2,,0.10003,,,2.5,3811,71.072,619,,,,,49.8,,,,0.807600208,0.873965724,76.02410858
CRZ,105000,25000,0.694,290,418,,0.08951,,,0.99,4670,72.449,656,,,,,50.9,,,,0.828214472,0.907994053,76.0310334
CRZ,165000,20000,0.672,310,412.8,,0.0721,,,1.85,5725,73.736,678,,,,,56.8,,,,0.862571577,0.940476282,76.03361699
CRZ,110000,26000,0.685,280,410.8,,0.09301,,,1.28,4417,72.07,648,,,,,50.5,,,,0.82134305,0.898421989,76.0351375
CRZ,100000,30000,0.668,250,393.7,,0.11018,,,1.7,3573,70.711,618,,,,,48.3,,,,0.793857366,0.864705008,76.04190566
CRZ,155000,25000,0.604,250,363.4,,0.08509,,,3.52,4271,71.684,629,,,,,50.4,,,,0.828214472,0.88864365,76.04285436
CRZ,195000,19000,0.639,300,394.2,,0.06794,,,2.76,5801,73.746,676,,,,,57.8,,,,0.869442998,0.940445365,76.04517853
CRZ,100000,24000,0.703,300,425,,0.0863,,,0.72,4925,72.848,662,,,,,52.2,,,,0.835085893,0.917627286,76.04741805
CRZ,145000,23000,0.668,290,405.4,,0.08143,,,1.89,4979,72.835,660,,,,,53,,,,0.841957314,0.917097626,76.05580019
CRZ,145000,20000,0.692,320,425.4,,0.07287,,,1.27,5838,73.95,681,,,,,57.3,,,,0.862571577,0.945182472,76.06420817
CRZ,167551.12,16000,0.7,350,437.1,,0.062682004,,,1.14,6973.21306,75.197,699,,,,,63.9,260.3,30864.68,1896.2,0.890057262,0.977282874,76.0659635
CRZ,190000,17000,0.674,330,419.2,,0.06387,,,1.87,6563,74.678,695,,,,,61.9,,,,0.883185841,0.963427867,76.08220247
CRZ,155000,24000,0.637,270,384.8,,0.08362,,,2.73,4602,72.294,643,,,,,51.7,,,,0.835085893,0.902856286,76.08393076
CRZ,195000,15000,0.688,350,430.9,,0.05962,,,1.56,7227,75.393,706,,,,,65.2,,,,0.896928683,0.981839845,76.08704164
CRZ,105000,19000,0.72,340,444,,0.07173,,,0.31,6190,74.535,688,,,,,59.8,,,,0.869442998,0.959586849,76.08834051
CRZ,190000,21000,0.558,250,341.2,,0.06742,,,4.67,5061,72.551,653,,,,,54.5,,,,0.855700156,0.908987001,76.09647975
CRZ,95116.12528,18000,0.726,350,449.8,,0.069463218,,,0.07,6474.96894,74.898,693,,,,,61.6,910.65,103299.6747,6826.5,0.87631442,0.968691279,76.09875049
CRZ,135000,17000,0.713,350,443.4,,0.06594,,,0.65,6724,75.065,696,,,,,62.8,,,,0.883185841,0.972982701,76.10004778
CRZ,195000,20000,0.61,280,374.6,,0.06904,,,3.48,5425,73.266,662,,,,,55.9,,,,0.862571577,0.926764154,76.10581969
CRZ,185000,19000,0.659,310,406.7,,0.0686,,,2.25,5929,73.988,682,,,,,58.4,,,,0.869442998,0.944959513,76.11227217
CRZ,140000,26000,0.639,260,383.2,,0.09128,,,2.63,4198,71.743,631,,,,,50.5,,,,0.82134305,0.888417374,76.1151332
CRZ,140000,18000,0.707,340,437.6,,0.06801,,,0.86,6434,74.73,691,,,,,61.2,,,,0.87631442,0.963919397,76.11576602
CRZ,190000,20000,0.631,290,387.4,,0.07019,,,2.97,5519,73.455,667,,,,,56.3,,,,0.862571577,0.93126005,76.11773853
CRZ,145000,24000,0.659,280,398.3,,0.0845,,,2.15,4714,72.523,651,,,,,52,,,,0.835085893,0.90761828,76.12444577
CRZ,169755.74,16000,0.7,350,437.1,,0.06254139,,,1.18,6988.6454,75.258,700,,,,,64.1,241.35,28660.06,1758.2,0.890057262,0.977282874,76.1276684
CRZ,190000,21000,0.579,260,354.3,,0.06942,,,4.18,5104,72.744,653,,,,,54.6,,,,0.855700156,0.913073311,76.12798831
CRZ,170000,17000,0.694,340,431.3,,0.06463,,,1.34,6673,74.912,696,,,,,62.4,,,,0.883185841,0.96826066,76.12989811
CRZ,165000,21000,0.664,300,406.2,,0.07457,,,2.09,5447,73.467,671,,,,,55.6,,,,0.855700156,0.931155111,76.13446322
CRZ,170000,16000,0.7,350,437.1,,0.06252,,,1.18,6991,75.267,700,,,,,64.1,,,,0.890057262,0.977282874,76.1367724
CRZ,97003.28,18000,0.726,350,449.8,,0.069363428,,,0.09,6483.78742,74.936,694,,,,,61.8,893.17,101412.52,6695.5,0.87631442,0.968691279,76.1373597
CRZ,165000,24000,0.592,250,357.7,,0.08012,,,3.85,4464,71.986,635,,,,,51.6,,,,0.835085893,0.893619401,76.1503226
CRZ,170000,18000,0.687,330,425.3,,0.06683,,,1.52,6364,74.575,691,,,,,60.8,,,,0.87631442,0.959033068,76.15115084
CRZ,120000,21000,0.706,320,431.7,,0.07632,,,0.81,5657,73.876,678,,,,,56.4,,,,0.855700156,0.941002509,76.15667631
CRZ,145000,19000,0.7,330,431.6,,0.07012,,,1.1,6155,74.411,686,,,,,59.4,,,,0.869442998,0.954648412,76.15797953
CRZ,115000,20000,0.713,330,437.9,,0.07388,,,0.58,5928,74.244,683,,,,,58.2,,,,0.862571577,0.950272507,76.16181405
CRZ,160000,23000,0.646,280,392.2,,0.08045,,,2.53,4875,72.748,653,,,,,53.1,,,,0.841957314,0.912229766,76.16736626
CRZ,115000,29000,0.655,250,387.4,,0.10482,,,2.17,3696,71.028,618,,,,,50,,,,0.800728787,0.869435321,76.174734
CRZ,100000,29000,0.679,260,401.9,,0.10508,,,1.45,3825,71.241,630,,,,,50,,,,0.800728787,0.874562547,76.17887758
CRZ,99207.9,18000,0.726,350,449.8,,0.069245494,,,0.13,6494.81052,74.981,694,,,,,61.9,872.79,99207.9,6542.7,0.87631442,0.968691279,76.18308113
CRZ,125000,22000,0.698,310,425.3,,0.07885,,,1.06,5394,73.531,672,,,,,54.9,,,,0.848828735,0.931539286,76.18507241
CRZ,115000,28000,0.665,260,395.5,,0.10035,,,1.88,3942,71.435,630,,,,,50.3,,,,0.807600208,0.879028409,76.19203857
CRZ,195000,16000,0.681,340,425.1,,0.06144,,,1.75,6920,75.142,702,,,,,63.9,,,,0.890057262,0.972612031,76.19262417
CRZ,130000,25000,0.672,280,404.5,,0.08828,,,1.77,4582,72.404,650,,,,,51.1,,,,0.828214472,0.903016152,76.19295205
CRZ,100000,18000,0.726,350,449.8,,0.0692,,,0.14,6499,74.998,694,,,,,62,,,,0.87631442,0.968691279,76.20035367
CRZ,130000,24000,0.681,290,411.7,,0.08486,,,1.54,4851,72.797,659,,,,,52.4,,,,0.835085893,0.912541947,76.20563107
CRZ,171960.36,16000,0.7,350,437.1,,0.062359953,,,1.21,7008.48698,75.336,701,,,,,64.3,222.45,26455.44,1620.5,0.890057262,0.977282874,76.20656976
CRZ,170000,19000,0.68,320,419.2,,0.06907,,,1.72,6069,74.275,686,,,,,59.1,,,,0.869442998,0.949849087,76.21059559
CRZ,110000,19000,0.72,340,444,,0.0714,,,0.38,6218,74.659,689,,,,,60.2,,,,0.869442998,0.959586849,76.21492472
CRZ,130000,26000,0.662,270,397,,0.09185,,,2.03,4322,72.038,641,,,,,50.8,,,,0.82134305,0.893332783,76.21755468
CRZ,190000,18000,0.667,320,413,,0.06586,,,2.1,6272,74.456,690,,,,,60.5,,,,0.87631442,0.954286949,76.21846688
CRZ,185000,21000,0.622,280,380.3,,0.07243,,,3.2,5252,73.185,659,,,,,55.2,,,,0.855700156,0.921911496,76.22149485
CRZ,115000,27000,0.676,270,403.3,,0.09612,,,1.63,4196,71.869,641,,,,,50.6,,,,0.814471629,0.888910427,76.22766239
CRZ,101412.52,18000,0.726,350,449.8,,0.069127559,,,0.16,6505.83362,75.028,695,,,,,62,852.44,97003.28,6390.2,0.87631442,0.968691279,76.23083462
CRZ,110000,25000,0.694,290,418,,0.08886,,,1.09,4705,72.644,657,,,,,51.4,,,,0.828214472,0.907994053,76.23567462
